stationno,O_LINENO,O_TERMINALNO,O_TIME,O_LONGITUDE,O_LATITUDE,O_UP,sub_time_stamp,time_stamp
4,1.0,901530.0,2017-10-13 17:18:29,117.19200000000001,39.1205,0.0,341.0,1507886309.0
5,1.0,901530.0,2017-10-13 17:21:39,117.185,39.1234,0.0,190.0,1507886499.0
6,1.0,901530.0,2017-10-13 17:25:29,117.178,39.1254,0.0,230.0,1507886729.0
7,1.0,901530.0,2017-10-13 17:26:48,117.179,39.1288,0.0,79.0,1507886808.0
8,1.0,901530.0,2017-10-13 17:27:38,117.18299999999999,39.1296,0.0,74.0,1507886858.0
9,1.0,901530.0,2017-10-13 17:30:24,117.18700000000001,39.1329,0.0,166.0,1507887024.0
10,1.0,901530.0,2017-10-13 17:31:28,117.186,39.1351,0.0,64.0,1507887088.0
11,1.0,901530.0,2017-10-13 17:34:58,117.18,39.135999999999996,0.0,210.0,1507887298.0
12,1.0,901530.0,2017-10-13 17:35:58,117.18,39.1394,0.0,135.98529411764704,1507887358.0
13,1.0,901530.0,2017-10-13 17:37:38,117.18,39.1421,0.0,100.0,1507887458.0
14,1.0,901530.0,2017-10-13 17:38:48,117.18299999999999,39.143,0.0,70.0,1507887528.0
15,1.0,901530.0,2017-10-13 17:43:42,117.189,39.1518,0.0,294.0,1507887822.0
16,1.0,901530.0,2017-10-13 17:46:52,117.193,39.1555,0.0,190.0,1507888012.0
17,1.0,901530.0,2017-10-13 17:47:40,117.195,39.1573,0.0,75.85714285714285,1507888060.0
18,1.0,901530.0,2017-10-13 17:48:42,117.197,39.1594,0.0,62.0,1507888122.0
19,1.0,901530.0,2017-10-13 17:51:32,117.2,39.1628,0.0,170.0,1507888292.0
20,1.0,901530.0,2017-10-13 17:54:59,117.211,39.165,0.0,207.0,1507888499.0
21,1.0,901530.0,2017-10-13 17:55:59,117.213,39.165,0.0,76.23076923076923,1507888559.0
22,1.0,901530.0,2017-10-13 17:57:09,117.21799999999999,39.1653,0.0,70.0,1507888629.0
23,1.0,901530.0,2017-10-13 17:59:09,117.22,39.1669,0.0,120.0,1507888749.0
24,1.0,901530.0,2017-10-13 18:02:19,117.21600000000001,39.1699,0.0,190.0,1507888939.0
25,1.0,901530.0,2017-10-13 18:03:39,117.21799999999999,39.173,0.0,80.0,1507889019.0
26,1.0,901530.0,2017-10-13 18:04:39,117.221,39.1743,0.0,74.66666666666667,1507889079.0
27,1.0,901530.0,2017-10-13 18:06:19,117.225,39.1764,0.0,100.0,1507889179.0
28,1.0,901530.0,2017-10-13 18:07:49,117.23,39.1775,0.0,90.0,1507889269.0
29,1.0,901530.0,2017-10-13 18:08:49,117.23100000000001,39.175,0.0,70.1111111111111,1507889329.0
30,1.0,901530.0,2017-10-13 18:10:09,117.23299999999999,39.173,0.0,80.0,1507889409.0
31,1.0,901530.0,2017-10-13 18:31:32,117.226,39.1771,0.0,1283.0,1507890692.0
2,1.0,901530.0,2017-10-15 06:05:42,117.199,39.1257,0.0,341.0,1508018742.0
3,1.0,901530.0,2017-10-15 06:06:27,117.195,39.1224,0.0,167.0,1508018787.0
4,1.0,901530.0,2017-10-15 06:07:31,117.19200000000001,39.1206,0.0,64.0,1508018851.0
5,1.0,901530.0,2017-10-15 06:09:24,117.18700000000001,39.1229,0.0,113.0,1508018964.0
6,1.0,901530.0,2017-10-15 06:11:58,117.178,39.1252,0.0,154.0,1508019118.0
7,1.0,901530.0,2017-10-15 06:13:00,117.179,39.1289,0.0,62.0,1508019180.0
8,1.0,901530.0,2017-10-15 06:13:33,117.18299999999999,39.1296,0.0,74.0,1508019213.0
9,1.0,901530.0,2017-10-15 06:14:47,117.186,39.1328,0.0,74.0,1508019287.0
10,1.0,901530.0,2017-10-15 06:16:17,117.186,39.1347,0.0,90.0,1508019377.0
11,1.0,901530.0,2017-10-15 06:18:30,117.181,39.135999999999996,0.0,133.0,1508019510.0
12,1.0,901530.0,2017-10-15 06:20:00,117.18,39.1395,0.0,90.0,1508019600.0
13,1.0,901530.0,2017-10-15 06:20:11,117.18,39.1422,0.0,87.55319148936171,1508019611.6571429
14,1.0,901530.0,2017-10-15 06:21:32,117.18299999999999,39.1431,0.0,80.34285714285714,1508019692.0
15,1.0,901530.0,2017-10-15 06:24:37,117.189,39.152,0.0,185.0,1508019877.0
16,1.0,901530.0,2017-10-15 06:26:38,117.193,39.1557,0.0,121.0,1508019998.0
17,1.0,901530.0,2017-10-15 06:27:17,117.195,39.1573,0.0,75.85714285714288,1508020037.0
18,1.0,901530.0,2017-10-15 06:28:27,117.197,39.1594,0.0,70.0,1508020107.0
19,1.0,901530.0,2017-10-15 06:30:58,117.2,39.163000000000004,0.0,151.0,1508020258.0
21,1.0,901530.0,2017-10-15 06:33:04,117.213,39.165,0.0,76.23076923076925,1508020384.1304348
20,1.0,901530.0,2017-10-15 06:33:08,117.211,39.165,0.0,130.0,1508020388.0
22,1.0,901530.0,2017-10-15 06:34:31,117.21799999999999,39.1653,0.0,86.8695652173913,1508020471.0
23,1.0,901530.0,2017-10-15 06:36:05,117.22,39.1672,0.0,94.0,1508020565.0
25,1.0,901530.0,2017-10-15 06:37:56,117.21799999999999,39.1729,0.0,77.59090909090908,1508020676.3333333
24,1.0,901530.0,2017-10-15 06:38:06,117.215,39.1698,0.0,121.0,1508020686.0
26,1.0,901530.0,2017-10-15 06:39:11,117.221,39.1743,0.0,74.66666666666667,1508020751.0
27,1.0,901530.0,2017-10-15 06:40:22,117.225,39.1766,0.0,71.0,1508020822.0
28,1.0,901530.0,2017-10-15 06:41:29,117.23,39.177,0.0,67.0,1508020889.0
29,1.0,901530.0,2017-10-15 06:41:50,117.23100000000001,39.175,0.0,70.1111111111111,1508020910.0
30,1.0,901530.0,2017-10-15 06:43:01,117.23299999999999,39.173,0.0,71.0,1508020981.0
31,1.0,901530.0,2017-10-15 06:49:00,117.234,39.1723,0.0,359.0,1508021340.0
2,1.0,901530.0,2017-10-15 08:07:42,117.199,39.1256,0.0,70.0,1508026062.0
3,1.0,901530.0,2017-10-15 08:08:54,117.195,39.1224,0.0,72.0,1508026134.0
4,1.0,901530.0,2017-10-15 08:10:18,117.19200000000001,39.1207,0.0,84.0,1508026218.0
5,1.0,901530.0,2017-10-15 08:12:40,117.18700000000001,39.1226,0.0,142.0,1508026360.0
6,1.0,901530.0,2017-10-15 08:16:55,117.177,39.1251,0.0,255.0,1508026615.0
7,1.0,901530.0,2017-10-15 08:19:18,117.179,39.1288,0.0,143.0,1508026758.0
8,1.0,901530.0,2017-10-15 08:20:00,117.18299999999999,39.1296,0.0,74.0,1508026800.0
9,1.0,901530.0,2017-10-15 08:23:40,117.186,39.1328,0.0,220.0,1508027020.0
10,1.0,901530.0,2017-10-15 08:24:56,117.185,39.1346,0.0,76.0,1508027096.0
11,1.0,901530.0,2017-10-15 08:26:57,117.181,39.1356,0.0,121.0,1508027217.0
12,1.0,901530.0,2017-10-15 08:29:17,117.18,39.1395,0.0,140.0,1508027357.0
13,1.0,901530.0,2017-10-15 08:30:21,117.18,39.1421,0.0,64.0,1508027421.0
14,1.0,901530.0,2017-10-15 08:31:16,117.18299999999999,39.1431,0.0,80.34285714285714,1508027476.0
15,1.0,901530.0,2017-10-15 08:35:33,117.189,39.1517,0.0,257.0,1508027733.0
16,1.0,901530.0,2017-10-15 08:39:23,117.193,39.1556,0.0,230.0,1508027963.0
17,1.0,901530.0,2017-10-15 08:40:11,117.195,39.1573,0.0,75.85714285714286,1508028011.0
18,1.0,901530.0,2017-10-15 08:41:31,117.197,39.1594,0.0,80.0,1508028091.0
19,1.0,901530.0,2017-10-15 08:44:34,117.2,39.1629,0.0,183.0,1508028274.0
20,1.0,901530.0,2017-10-15 08:47:01,117.211,39.1649,0.0,147.0,1508028421.0
21,1.0,901530.0,2017-10-15 08:48:02,117.213,39.1651,0.0,61.0,1508028482.0
22,1.0,901530.0,2017-10-15 08:48:49,117.21799999999999,39.1653,0.0,86.8695652173913,1508028529.0
23,1.0,901530.0,2017-10-15 08:50:31,117.22,39.1669,0.0,102.0,1508028631.0
24,1.0,901530.0,2017-10-15 08:53:12,117.21600000000001,39.17,0.0,161.0,1508028792.0
25,1.0,901530.0,2017-10-15 08:53:31,117.21799999999999,39.1729,0.0,77.59090909090908,1508028811.3333333
26,1.0,901530.0,2017-10-15 08:54:46,117.221,39.1743,0.0,74.66666666666669,1508028886.0
28,1.0,901530.0,2017-10-15 08:57:00,117.2295,39.1774,0.0,78.85185185185185,1508029020.984127
27,1.0,901530.0,2017-10-15 08:57:01,117.225,39.177,0.0,135.0,1508029021.0
29,1.0,901530.0,2017-10-15 08:58:11,117.23100000000001,39.175,0.0,70.1111111111111,1508029091.0952382
30,1.0,901530.0,2017-10-15 08:59:47,117.23299999999999,39.173,0.0,95.9047619047619,1508029187.0
31,1.0,901530.0,2017-10-15 09:01:37,117.234,39.1721,0.0,110.0,1508029297.0
2,1.0,901530.0,2017-10-15 10:14:45,117.199,39.1258,0.0,175.14893617021278,1508033685.0
3,1.0,901530.0,2017-10-15 10:16:28,117.195,39.1225,0.0,103.0,1508033788.0
4,1.0,901530.0,2017-10-15 10:18:28,117.19200000000001,39.1206,0.0,120.0,1508033908.0
5,1.0,901530.0,2017-10-15 10:23:39,117.18700000000001,39.1228,0.0,311.0,1508034219.0
6,1.0,901530.0,2017-10-15 10:29:09,117.178,39.1253,0.0,330.0,1508034549.0
7,1.0,901530.0,2017-10-15 10:31:48,117.179,39.1286,0.0,159.0,1508034708.0
8,1.0,901530.0,2017-10-15 10:32:39,117.18299999999999,39.1296,0.0,74.0,1508034759.0
9,1.0,901530.0,2017-10-15 10:34:39,117.186,39.1325,0.0,120.0,1508034879.0
10,1.0,901530.0,2017-10-15 10:35:39,117.186,39.1347,0.0,88.34146341463413,1508034939.0
11,1.0,901530.0,2017-10-15 10:38:50,117.181,39.1359,0.0,191.0,1508035130.0
12,1.0,901530.0,2017-10-15 10:41:30,117.18,39.1394,0.0,160.0,1508035290.0
13,1.0,901530.0,2017-10-15 10:41:59,117.18,39.1422,0.0,87.55319148936171,1508035319.6571429
14,1.0,901530.0,2017-10-15 10:43:20,117.18299999999999,39.1431,0.0,80.34285714285714,1508035400.0
15,1.0,901530.0,2017-10-15 10:47:29,117.189,39.1517,0.0,249.0,1508035649.0
16,1.0,901530.0,2017-10-15 10:51:41,117.193,39.1557,0.0,252.0,1508035901.0
17,1.0,901530.0,2017-10-15 10:52:31,117.195,39.1573,0.0,75.85714285714286,1508035951.0
18,1.0,901530.0,2017-10-15 10:54:02,117.196,39.1592,0.0,91.0,1508036042.0
19,1.0,901530.0,2017-10-15 10:56:48,117.2,39.1627,0.0,166.0,1508036208.0
20,1.0,901530.0,2017-10-15 10:59:02,117.211,39.165,0.0,134.0,1508036342.0
21,1.0,901530.0,2017-10-15 10:59:52,117.213,39.165,0.0,76.23076923076925,1508036392.0
22,1.0,901530.0,2017-10-15 11:01:31,117.21799999999999,39.1653,0.0,99.0,1508036491.0
23,1.0,901530.0,2017-10-15 11:02:57,117.22,39.1668,0.0,86.0,1508036577.0
24,1.0,901530.0,2017-10-15 11:05:42,117.21600000000001,39.1703,0.0,165.0,1508036742.0
25,1.0,901530.0,2017-10-15 11:05:56,117.21799999999999,39.1729,0.0,77.59090909090908,1508036756.3333333
26,1.0,901530.0,2017-10-15 11:07:11,117.221,39.1743,0.0,74.66666666666669,1508036831.0
27,1.0,901530.0,2017-10-15 11:08:42,117.225,39.1767,0.0,91.0,1508036922.0
28,1.0,901530.0,2017-10-15 11:09:01,117.2295,39.1774,0.0,78.85185185185185,1508036941.8888888
29,1.0,901530.0,2017-10-15 11:10:12,117.23100000000001,39.175,0.0,70.11111111111111,1508037012.0
30,1.0,901530.0,2017-10-15 11:11:22,117.23299999999999,39.1729,0.0,70.0,1508037082.0
31,1.0,901530.0,2017-10-15 11:16:32,117.234,39.1722,0.0,310.0,1508037392.0
2,1.0,901530.0,2017-10-15 17:36:07,117.199,39.1258,0.0,175.14893617021275,1508060167.0
3,1.0,901530.0,2017-10-15 17:37:28,117.195,39.1224,0.0,81.0,1508060248.0
4,1.0,901530.0,2017-10-15 17:39:08,117.19200000000001,39.1205,0.0,100.0,1508060348.0
5,1.0,901530.0,2017-10-15 17:43:48,117.18700000000001,39.1228,0.0,280.0,1508060628.0
6,1.0,901530.0,2017-10-15 17:47:10,117.178,39.1253,0.0,202.0,1508060830.0
7,1.0,901530.0,2017-10-15 17:49:49,117.179,39.1288,0.0,159.0,1508060989.0
8,1.0,901530.0,2017-10-15 17:50:33,117.18299999999999,39.1296,0.0,74.0,1508061033.0
9,1.0,901530.0,2017-10-15 17:53:53,117.186,39.1328,0.0,200.0,1508061233.0
10,1.0,901530.0,2017-10-15 17:54:43,117.186,39.1347,0.0,88.34146341463413,1508061283.0
11,1.0,901530.0,2017-10-15 17:56:13,117.181,39.1359,0.0,90.0,1508061373.0
12,1.0,901530.0,2017-10-15 17:58:53,117.18,39.1393,0.0,160.0,1508061533.0
13,1.0,901530.0,2017-10-15 18:00:22,117.18,39.1421,0.0,89.0,1508061622.0
14,1.0,901530.0,2017-10-15 18:01:43,117.18299999999999,39.1432,0.0,81.0,1508061703.0
15,1.0,901530.0,2017-10-15 18:05:23,117.189,39.1517,0.0,220.0,1508061923.0
16,1.0,901530.0,2017-10-15 18:07:17,117.19200000000001,39.1554,0.0,114.0,1508062037.0
17,1.0,901530.0,2017-10-15 18:08:17,117.195,39.1573,0.0,75.85714285714286,1508062097.0
18,1.0,901530.0,2017-10-15 18:10:17,117.197,39.1592,0.0,120.0,1508062217.0
19,1.0,901530.0,2017-10-15 18:13:07,117.2,39.1627,0.0,170.0,1508062387.0
20,1.0,901530.0,2017-10-15 18:15:37,117.211,39.1652,0.0,150.0,1508062537.0
21,1.0,901530.0,2017-10-15 18:16:00,117.213,39.165,0.0,76.23076923076924,1508062560.1304348
22,1.0,901530.0,2017-10-15 18:17:27,117.21799999999999,39.1653,0.0,86.86956521739128,1508062647.0
23,1.0,901530.0,2017-10-15 18:19:18,117.22,39.167,0.0,111.0,1508062758.0
24,1.0,901530.0,2017-10-15 18:21:58,117.215,39.1696,0.0,160.0,1508062918.0
25,1.0,901530.0,2017-10-15 18:22:18,117.21799999999999,39.1729,0.0,77.59090909090908,1508062938.3333333
26,1.0,901530.0,2017-10-15 18:23:33,117.221,39.1743,0.0,74.66666666666667,1508063013.0
27,1.0,901530.0,2017-10-15 18:25:12,117.225,39.1765,0.0,99.0,1508063112.0
29,1.0,901530.0,2017-10-15 18:26:16,117.23100000000001,39.175,0.0,70.1111111111111,1508063176.0952382
28,1.0,901530.0,2017-10-15 18:26:23,117.23,39.1773,0.0,71.0,1508063183.0
30,1.0,901530.0,2017-10-15 18:27:52,117.23299999999999,39.173,0.0,95.90476190476191,1508063272.0
31,1.0,901530.0,2017-10-15 18:41:34,117.234,39.1724,0.0,822.0,1508064094.0
2,1.0,901530.0,2017-10-16 07:55:55,117.199,39.1258,0.0,80.0,1508111755.0
3,1.0,901530.0,2017-10-16 07:57:36,117.195,39.1225,0.0,101.0,1508111856.0
4,1.0,901530.0,2017-10-16 07:59:36,117.19200000000001,39.1206,0.0,120.0,1508111976.0
5,1.0,901530.0,2017-10-16 08:01:09,117.18700000000001,39.1228,0.0,93.0,1508112069.0
6,1.0,901530.0,2017-10-16 08:04:57,117.178,39.1251,0.0,228.0,1508112297.0
7,1.0,901530.0,2017-10-16 08:07:39,117.179,39.1288,0.0,162.0,1508112459.0
8,1.0,901530.0,2017-10-16 08:08:39,117.18299999999999,39.1296,0.0,74.0,1508112519.0
9,1.0,901530.0,2017-10-16 08:10:04,117.186,39.1324,0.0,85.0,1508112604.0
10,1.0,901530.0,2017-10-16 08:12:51,117.186,39.1347,0.0,167.0,1508112771.0
11,1.0,901530.0,2017-10-16 08:14:15,117.182,39.1359,0.0,84.0,1508112855.0
12,1.0,901530.0,2017-10-16 08:16:35,117.18,39.1392,0.0,140.0,1508112995.0
13,1.0,901530.0,2017-10-16 08:17:45,117.18,39.141999999999996,0.0,70.0,1508113065.0
14,1.0,901530.0,2017-10-16 08:18:58,117.182,39.1431,0.0,73.0,1508113138.0
15,1.0,901530.0,2017-10-16 08:22:32,117.189,39.1516,0.0,214.0,1508113352.0
16,1.0,901530.0,2017-10-16 08:25:52,117.193,39.1557,0.0,200.0,1508113552.0
17,1.0,901530.0,2017-10-16 08:26:41,117.195,39.1573,0.0,75.85714285714286,1508113601.0
18,1.0,901530.0,2017-10-16 08:28:21,117.197,39.1595,0.0,100.0,1508113701.0
19,1.0,901530.0,2017-10-16 08:31:57,117.2,39.1629,0.0,216.0,1508113917.0
20,1.0,901530.0,2017-10-16 08:35:13,117.211,39.165,0.0,196.0,1508114113.0
21,1.0,901530.0,2017-10-16 08:36:23,117.214,39.165,0.0,70.0,1508114183.0
22,1.0,901530.0,2017-10-16 08:37:10,117.21799999999999,39.1653,0.0,86.8695652173913,1508114230.0
23,1.0,901530.0,2017-10-16 08:38:42,117.22,39.1671,0.0,92.0,1508114322.0
24,1.0,901530.0,2017-10-16 08:40:50,117.21600000000001,39.17,0.0,128.0,1508114450.0
25,1.0,901530.0,2017-10-16 08:41:47,117.21799999999999,39.1729,0.0,77.5909090909091,1508114507.0
26,1.0,901530.0,2017-10-16 08:42:51,117.221,39.1744,0.0,64.0,1508114571.0
27,1.0,901530.0,2017-10-16 08:44:41,117.225,39.1767,0.0,110.0,1508114681.0
28,1.0,901530.0,2017-10-16 08:46:01,117.23,39.1774,0.0,80.0,1508114761.0
29,1.0,901530.0,2017-10-16 08:46:05,117.23100000000001,39.175,0.0,70.1111111111111,1508114765.0952382
30,1.0,901530.0,2017-10-16 08:47:41,117.23299999999999,39.173,0.0,95.9047619047619,1508114861.0
31,1.0,901530.0,2017-10-16 08:53:11,117.234,39.1724,0.0,330.0,1508115191.0
2,1.0,901530.0,2017-10-16 10:30:26,117.199,39.1257,0.0,110.0,1508121026.0
3,1.0,901530.0,2017-10-16 10:31:26,117.195,39.1224,0.0,167.0,1508121086.0
4,1.0,901530.0,2017-10-16 10:34:26,117.19200000000001,39.1208,0.0,180.0,1508121266.0
5,1.0,901530.0,2017-10-16 10:36:42,117.18700000000001,39.12300000000001,0.0,136.0,1508121402.0
6,1.0,901530.0,2017-10-16 10:40:11,117.178,39.1253,0.0,209.0,1508121611.0
7,1.0,901530.0,2017-10-16 10:42:34,117.18,39.1287,0.0,143.0,1508121754.0
8,1.0,901530.0,2017-10-16 10:43:34,117.18299999999999,39.1296,0.0,74.0,1508121814.0
9,1.0,901530.0,2017-10-16 10:46:14,117.18700000000001,39.133,0.0,160.0,1508121974.0
10,1.0,901530.0,2017-10-16 10:47:14,117.186,39.1347,0.0,88.34146341463415,1508122034.0
11,1.0,901530.0,2017-10-16 10:49:14,117.182,39.1359,0.0,120.0,1508122154.0
12,1.0,901530.0,2017-10-16 10:51:54,117.18,39.1393,0.0,160.0,1508122314.0
13,1.0,901530.0,2017-10-16 10:53:56,117.18,39.1423,0.0,122.0,1508122436.0
14,1.0,901530.0,2017-10-16 10:54:47,117.18299999999999,39.1431,0.0,80.34285714285714,1508122487.0291603
15,1.0,901530.0,2017-10-16 10:58:46,117.189,39.1516,0.0,239.57746478873239,1508122726.606625
16,1.0,901530.0,2017-10-16 11:01:39,117.19200000000001,39.1554,0.0,172.53623188405797,1508122899.142857
17,1.0,901530.0,2017-10-16 11:02:55,117.195,39.1573,0.0,75.85714285714286,1508122975.0
18,1.0,901530.0,2017-10-16 11:05:16,117.197,39.16,0.0,141.0,1508123116.0
19,1.0,901530.0,2017-10-16 11:07:16,117.2,39.1627,0.0,120.0,1508123236.0
20,1.0,901530.0,2017-10-16 11:10:14,117.211,39.1649,0.0,178.0,1508123414.0
21,1.0,901530.0,2017-10-16 11:11:14,117.213,39.165,0.0,76.23076923076925,1508123474.0
22,1.0,901530.0,2017-10-16 11:12:24,117.21799999999999,39.1652,0.0,70.0,1508123544.0
23,1.0,901530.0,2017-10-16 11:13:51,117.22,39.167,0.0,87.0,1508123631.0
24,1.0,901530.0,2017-10-16 11:15:51,117.21600000000001,39.1699,0.0,120.0,1508123751.0
25,1.0,901530.0,2017-10-16 11:16:26,117.21799999999999,39.1729,0.0,77.59090909090908,1508123786.3333333
26,1.0,901530.0,2017-10-16 11:17:41,117.221,39.1743,0.0,74.66666666666667,1508123861.0
27,1.0,901530.0,2017-10-16 11:18:55,117.225,39.1765,0.0,74.0,1508123935.0
28,1.0,901530.0,2017-10-16 11:20:11,117.23,39.1772,0.0,76.0,1508124011.0
29,1.0,901530.0,2017-10-16 11:21:01,117.23100000000001,39.175,0.0,70.1111111111111,1508124061.0
30,1.0,901530.0,2017-10-16 11:22:11,117.23299999999999,39.173,0.0,70.0,1508124131.0
31,1.0,901530.0,2017-10-16 11:25:01,117.234,39.1722,0.0,170.0,1508124301.0
2,1.0,901530.0,2017-10-17 08:10:53,117.199,39.1257,0.0,100.0,1508199053.0
3,1.0,901530.0,2017-10-17 08:12:36,117.195,39.1225,0.0,103.0,1508199156.0
4,1.0,901530.0,2017-10-17 08:14:37,117.19200000000001,39.1205,0.0,121.0,1508199277.0
5,1.0,901530.0,2017-10-17 08:16:18,117.186,39.1229,0.0,101.0,1508199378.0
6,1.0,901530.0,2017-10-17 08:24:39,117.177,39.1251,0.0,501.0,1508199879.0
7,1.0,901530.0,2017-10-17 08:26:28,117.179,39.1287,0.0,109.0,1508199988.0
8,1.0,901530.0,2017-10-17 08:27:28,117.18299999999999,39.1296,0.0,74.0,1508200048.0
9,1.0,901530.0,2017-10-17 08:30:48,117.186,39.1329,0.0,200.0,1508200248.0
10,1.0,901530.0,2017-10-17 08:32:16,117.185,39.1349,0.0,88.0,1508200336.0
11,1.0,901530.0,2017-10-17 08:33:56,117.181,39.1359,0.0,100.0,1508200436.0
12,1.0,901530.0,2017-10-17 08:36:06,117.18,39.1395,0.0,130.0,1508200566.0
13,1.0,901530.0,2017-10-17 08:37:46,117.18,39.1425,0.0,100.0,1508200666.0
14,1.0,901530.0,2017-10-17 08:38:26,117.18299999999999,39.1431,0.0,80.3428571428571,1508200706.0
15,1.0,901530.0,2017-10-17 08:42:37,117.189,39.1521,0.0,251.0,1508200957.0
16,1.0,901530.0,2017-10-17 08:45:27,117.19200000000001,39.1554,0.0,170.0,1508201127.0
17,1.0,901530.0,2017-10-17 08:46:30,117.195,39.1576,0.0,63.0,1508201190.0
18,1.0,901530.0,2017-10-17 08:47:30,117.197,39.1592,0.0,92.4516129032258,1508201250.0
19,1.0,901530.0,2017-10-17 08:50:01,117.2,39.1628,0.0,151.0,1508201401.0
20,1.0,901530.0,2017-10-17 08:53:12,117.211,39.165,0.0,191.0,1508201592.0
21,1.0,901530.0,2017-10-17 08:53:35,117.213,39.165,0.0,76.23076923076923,1508201615.1304348
22,1.0,901530.0,2017-10-17 08:55:02,117.21799999999999,39.1653,0.0,86.86956521739128,1508201702.0
23,1.0,901530.0,2017-10-17 08:56:43,117.22,39.1671,0.0,101.0,1508201803.0
24,1.0,901530.0,2017-10-17 08:58:23,117.21600000000001,39.17,0.0,100.0,1508201903.0
25,1.0,901530.0,2017-10-17 08:58:50,117.21799999999999,39.1729,0.0,77.59090909090907,1508201930.3333333
26,1.0,901530.0,2017-10-17 09:00:05,117.221,39.1743,0.0,74.66666666666667,1508202005.0
27,1.0,901530.0,2017-10-17 09:02:25,117.22200000000001,39.1752,0.0,140.0,1508202145.0
28,1.0,901530.0,2017-10-17 09:03:45,117.22200000000001,39.1752,0.0,80.0,1508202225.0
29,1.0,901530.0,2017-10-17 09:04:25,117.23100000000001,39.175,0.0,70.11111111111119,1508202265.0
30,1.0,901530.0,2017-10-17 09:13:55,117.22200000000001,39.1752,0.0,570.0,1508202835.0
31,1.0,901530.0,2017-10-17 09:20:07,117.234,39.1723,0.0,372.7910447761194,1508203207.7910447
3,1.0,901530.0,2017-10-17 10:15:15,117.195,39.1224,0.0,167.0,1508206515.5445633
2,1.0,901530.0,2017-10-17 10:15:26,117.199,39.1257,0.0,160.0,1508206526.0
4,1.0,901530.0,2017-10-17 10:17:31,117.19200000000001,39.1207,0.0,135.98484848484847,1508206651.5294118
5,1.0,901530.0,2017-10-17 10:20:34,117.18700000000001,39.1228,0.0,182.4705882352941,1508206834.0
6,1.0,901530.0,2017-10-17 10:32:53,117.178,39.1245,0.0,739.0,1508207573.0
7,1.0,901530.0,2017-10-17 10:34:13,117.179,39.1288,0.0,80.0,1508207653.0
8,1.0,901530.0,2017-10-17 10:34:53,117.18299999999999,39.1296,0.0,74.0,1508207693.0
9,1.0,901530.0,2017-10-17 10:36:48,117.186,39.1327,0.0,115.0,1508207808.0
10,1.0,901530.0,2017-10-17 10:38:18,117.186,39.1347,0.0,90.0,1508207898.0
11,1.0,901530.0,2017-10-17 10:41:19,117.181,39.1359,0.0,181.0,1508208079.0
12,1.0,901530.0,2017-10-17 10:43:48,117.18,39.1398,0.0,149.0,1508208228.0
13,1.0,901530.0,2017-10-17 10:44:38,117.18,39.1422,0.0,87.55319148936172,1508208278.0
14,1.0,901530.0,2017-10-17 10:45:48,117.18299999999999,39.1431,0.0,70.0,1508208348.0
15,1.0,901530.0,2017-10-17 10:49:11,117.189,39.1515,0.0,203.0,1508208551.0
16,1.0,901530.0,2017-10-17 10:52:01,117.193,39.1555,0.0,170.0,1508208721.0
17,1.0,901530.0,2017-10-17 10:53:11,117.194,39.1572,0.0,70.0,1508208791.0
18,1.0,901530.0,2017-10-17 10:55:21,117.196,39.1592,0.0,130.0,1508208921.0
19,1.0,901530.0,2017-10-17 10:58:11,117.2,39.1627,0.0,170.0,1508209091.0
20,1.0,901530.0,2017-10-17 11:01:58,117.211,39.1649,0.0,227.0,1508209318.0
21,1.0,901530.0,2017-10-17 11:03:08,117.213,39.165,0.0,70.0,1508209388.0
22,1.0,901530.0,2017-10-17 11:03:55,117.21799999999999,39.1653,0.0,86.86956521739128,1508209435.0
23,1.0,901530.0,2017-10-17 11:05:45,117.22,39.167,0.0,110.0,1508209545.0
24,1.0,901530.0,2017-10-17 11:09:15,117.215,39.1698,0.0,210.0,1508209755.0
25,1.0,901530.0,2017-10-17 11:09:41,117.21799999999999,39.1729,0.0,77.59090909090907,1508209781.3333333
26,1.0,901530.0,2017-10-17 11:10:56,117.221,39.1743,0.0,74.66666666666667,1508209856.0
27,1.0,901530.0,2017-10-17 11:11:57,117.225,39.1767,0.0,61.0,1508209917.0
28,1.0,901530.0,2017-10-17 11:12:07,117.2295,39.1774,0.0,78.85185185185185,1508209927.984127
29,1.0,901530.0,2017-10-17 11:13:18,117.23100000000001,39.175,0.0,70.11111111111119,1508209998.0952382
30,1.0,901530.0,2017-10-17 11:14:54,117.23299999999999,39.173,0.0,95.90476190476186,1508210094.0
31,1.0,901530.0,2017-10-17 11:16:14,117.234,39.1723,0.0,80.0,1508210174.0
2,1.0,901530.0,2017-10-17 12:41:30,117.199,39.1256,0.0,80.0,1508215290.0
3,1.0,901530.0,2017-10-17 12:42:52,117.195,39.1223,0.0,82.0,1508215372.0
4,1.0,901530.0,2017-10-17 12:45:02,117.19200000000001,39.1207,0.0,130.0,1508215502.0
5,1.0,901530.0,2017-10-17 12:47:42,117.18700000000001,39.12300000000001,0.0,160.0,1508215662.0
6,1.0,901530.0,2017-10-17 12:50:42,117.178,39.1253,0.0,180.0,1508215842.0
7,1.0,901530.0,2017-10-17 12:53:02,117.179,39.1288,0.0,140.0,1508215982.0
8,1.0,901530.0,2017-10-17 12:54:02,117.18299999999999,39.1296,0.0,74.0,1508216042.0
9,1.0,901530.0,2017-10-17 12:56:12,117.186,39.1328,0.0,130.0,1508216172.0
